web-scraper-order,web-scraper-start-url,tag,date,title
"1576034484-168","https://www.ettoday.net/news/news-list.htm","男女","2019/12/11 00:52","愛愛都沒激情？想增加彼此的慾望，妳要懂得5個小手段"
"1576034484-240","https://www.ettoday.net/news/news-list.htm","網搜","2019/12/10 21:26","餐廳空一半被拒用餐！新北男怒找客服「店員秒改口接待」　風向反轉轟爆"
"1576034484-213","https://www.ettoday.net/news/news-list.htm","寵物動物","2019/12/10 22:07","半夜如廁背脊發涼！　抬頭直視「厲陰柴」嚇得他心跳漏拍"
"1576034484-707","https://www.ettoday.net/news/news-list.htm","健康","2019/12/10 12:05","立委就醫請託關照流程圖瘋傳！台大醫院澄清：僅存檔「非工作規範」"
"1576034484-670","https://www.ettoday.net/news/news-list.htm","影劇","2019/12/10 12:48","吳宗憲台中跨年首唱「找來幫唱嘉賓」　對戰台北場吳青峰：收視王一定是我！"
"1576034484-52","https://www.ettoday.net/news/news-list.htm","寵物動物","2019/12/11 10:26","40KG米格魯「走到隔壁郵筒就不行了」　半年減27KG超勵志"
"1576034484-2","https://www.ettoday.net/news/news-list.htm","體育","2019/12/11 11:17","日職／張奕新隊友！　金鶯看板瓊斯2年800萬美元加盟歐力士"
"1576034484-236","https://www.ettoday.net/news/news-list.htm","體育","2019/12/10 21:27","冬盟／廖健富三壘安攻下唯一1分　中職1比13敗日職白隊"
"1576034484-29","https://www.ettoday.net/news/news-list.htm","體育","2019/12/11 10:52","舉重世界盃／高展宏61公斤級抱回3銅　力拚奧運資格"
"1576034484-130","https://www.ettoday.net/news/news-list.htm","政治","2019/12/11 07:17","韓國瑜一句話亂民調？傳組頭「認賠不玩了」內幕曝　知情人士：這什麼怪招"
"1576034484-134","https://www.ettoday.net/news/news-list.htm","社會","2019/12/11 06:55","潤寅「白富美千金」被父母出賣…低胸禮服變囚衣　開趴狂歡照曝光"
"1576034484-215","https://www.ettoday.net/news/news-list.htm","政治","2019/12/10 22:03","重啟核四公投成案！中選會：連署已達30萬門檻"
"1576034484-60","https://www.ettoday.net/news/news-list.htm","政治","2019/12/11 10:18","羅智強曝「圍剿時間序」：楊蕙如網軍是民進黨辱蘇啓誠集團一員"
"1576034484-753","https://www.ettoday.net/news/news-list.htm","體育","2019/12/10 11:25","瓊斯重磅轉戰日職？　有望與歐力士簽複數年約"
"1576034484-121","https://www.ettoday.net/news/news-list.htm","影劇","2019/12/11 08:00","獨／鼓鼓公開認愛大元？　「20秒音檔」內容曝光超甜蜜"
"1576034484-630","https://www.ettoday.net/news/news-list.htm","旅遊","2019/12/10 13:42","冬天就是要來一杯！采采食茶冬季必喝熱飲來了　一芳推全新蜜紅豆西米露"
"1576034484-194","https://www.ettoday.net/news/news-list.htm","大陸","2019/12/10 23:10","美呼籲改善新疆人權狀況　陸外交部端「禁穆令」反擊"
"1576034484-636","https://www.ettoday.net/news/news-list.htm","社會","2019/12/10 13:33","網傳挺韓粉「選票要寫韓」　王淺秋赴北市警局報案揪「楊蕙如們」"
"1576034484-7","https://www.ettoday.net/news/news-list.htm","社會","2019/12/11 11:15","擦撞汽車照後鏡不停　女騎士嗆「又沒怎樣」！還打掉駕駛手機"
"1576034484-335","https://www.ettoday.net/news/news-list.htm","地方","2019/12/10 18:54","動作要快！　桃園元旦升旗健走報名秒殺　再加碼1萬人"
"1576034484-431","https://www.ettoday.net/news/news-list.htm","寵物動物","2019/12/10 17:07","黑熊天冷躲房子底下睡大頭覺　住戶出奇招大聲嚇跑周公"
"1576034484-459","https://www.ettoday.net/news/news-list.htm","時尚","2019/12/10 16:41","信義遠百12／25開幕　阿美飯店、鼎泰豐進駐，邊看電影邊吃金色三麥"
"1576034484-613","https://www.ettoday.net/news/news-list.htm","社會","2019/12/10 14:15","妻小困車頭燒成焦屍！貨櫃車運將拋飛「重傷倖存」　遭撞司機曝驚悚全程"
"1576034484-139","https://www.ettoday.net/news/news-list.htm","大陸","2019/12/11 06:33","連輸日本21年　中國足球選手怒「功夫飛踢」踹中日球員頭部"
"1576034484-310","https://www.ettoday.net/news/news-list.htm","政治","2019/12/10 19:21","藍營要「蘇貞昌踹共」　Kolas：不歡迎把行政院當成選舉造勢場"
"1576034484-536","https://www.ettoday.net/news/news-list.htm","國際","2019/12/10 15:28","紐國火山爆發釋「二氧化硫、硫化氫」　毒氣專家：吸一口心跳停止"
"1576034484-375","https://www.ettoday.net/news/news-list.htm","生活","2019/12/10 18:07","色彩繽紛像素化木雕　探索人類心靈深處"
"1576034484-56","https://www.ettoday.net/news/news-list.htm","房產雲","2019/12/11 10:23","第二個任期主攻「東區門戶計畫」　柯文哲：考慮把汐止併入南港生活圈"
"1576034484-515","https://www.ettoday.net/news/news-list.htm","生活","2019/12/10 15:51","台灣囝仔出征北京奪「小坎城」微電影第三名　　趴地整天拍《流浪者》毛孩"
"1576034484-21","https://www.ettoday.net/news/news-list.htm","體育","2019/12/11 10:59","太空人埋震撼彈！考慮交易狀元柯瑞亞　壓低薪資空間"
"1576034484-712","https://www.ettoday.net/news/news-list.htm","生活","2019/12/10 12:03","館長開賣腕錶！「每支36900」限量600支…強調最高規格　PTT爆熱議：買單嗎"
"1576034484-599","https://www.ettoday.net/news/news-list.htm","財經","2019/12/10 14:33","台積電11月營收1078.84億元　今年二度創歷史高點"
"1576034484-529","https://www.ettoday.net/news/news-list.htm","旅遊","2019/12/10 15:36","請帶著自己的餐具　「裸賣裸買」的無肉市集12/14新竹將軍村登場"
"1576034484-135","https://www.ettoday.net/news/news-list.htm","社會","2019/12/11 06:54","新北22歲女網約喝酒…醉倒突哭醒「被脫褲硬上」　他：別報警"
"1576034484-387","https://www.ettoday.net/news/news-list.htm","國際","2019/12/10 17:51","一出生就被丟垃圾桶旁！電腦天才15歲開公司　28歲身價19億"
"1576034484-584","https://www.ettoday.net/news/news-list.htm","社會","2019/12/10 14:43","逼學弟抽籤幫尻！耕莘專校「男舍暗黑傳統」　受害學生狂CALL家人求救"
"1576034484-186","https://www.ettoday.net/news/news-list.htm","健康","2019/12/10 23:32","這群人扮「羊咩咩」有目的　竟是教學童如何用「查健康」"
"1576034484-318","https://www.ettoday.net/news/news-list.htm","政治","2019/12/10 16:03","開除楊蕙如黨籍？民進黨：等司法釐清真相後再依規定處理"
"1576034484-468","https://www.ettoday.net/news/news-list.htm","國際","2019/12/10 16:30","俄烏德法領袖峰會：年底前烏克蘭東全面停火、換俘"
"1576034484-207","https://www.ettoday.net/news/news-list.htm","旅遊","2019/12/10 22:25","元朗必吃學記茶餐廳進駐　信義遠百美食廣場引進9家港式與南洋美食"
"1576034484-538","https://www.ettoday.net/news/news-list.htm","寵物動物","2019/12/10 15:27","氣勢全失！小獅子「阿伯瞇眼」翻肚曬太陽　網笑：好像貓咪"
"1576034484-83","https://www.ettoday.net/news/news-list.htm","體育","2019/12/11 09:53","紅襪兜售普萊斯？　多隊有興趣接手剩餘3年9600萬美元合約"
"1576034484-327","https://www.ettoday.net/news/news-list.htm","地方","2019/12/10 19:04","庄腳廣播號角響起　交通安全報乎你知"
"1576034484-648","https://www.ettoday.net/news/news-list.htm","旅遊","2019/12/10 13:20","老虎陪你搭火車！新竹Zoo開幕倒數　六家線動物彩繪列車可愛開跑"
"1576034484-453","https://www.ettoday.net/news/news-list.htm","體育","2019/12/10 16:48","中職／統一獅簽下大聯盟投手教練　曾指導過王建民"
"1576034484-428","https://www.ettoday.net/news/news-list.htm","影劇","2019/12/10 17:14","《延禧攻略》番外篇要播了！　宮鬥劇禁1年半復活…于正鬆口開播日"
"1576034484-69","https://www.ettoday.net/news/news-list.htm","健康","2019/12/11 10:09","公費流感疫苗傳衛生所打到缺貨　陳時中：「疫苗充足」有待地方調配"
"1576034484-719","https://www.ettoday.net/news/news-list.htm","寵物動物","2019/12/10 11:55","驚見貓咪脖纏怪異領帶…急call毒蛇專家　「世界第二毒」差點奪命"
"1576034484-709","https://www.ettoday.net/news/news-list.htm","ET車雲","2019/12/10 12:05","特斯拉Semi勁敵來了　Nikola電動卡車具653匹、400km起續航力！"
"1576034484-229","https://www.ettoday.net/news/news-list.htm","國際","2019/12/10 21:42","大學醫院診間外「突然槍殺6人」　捷克42歲嫌逃3小時…車內自轟亡"
"1576034484-289","https://www.ettoday.net/news/news-list.htm","體育","2019/12/10 19:48","嘉市棒球賽明年改建　味全龍認養嗎？黃敏惠：尊重"
"1576034484-530","https://www.ettoday.net/news/news-list.htm","社會","2019/12/10 15:34","天菜正妹女警成月曆女郎　比空姐月曆還難搶！承辦人：缺貨別逼我！出不來"
"1576034484-170","https://www.ettoday.net/news/news-list.htm","生活","2019/12/11 00:23","咳嗽太大力！下秒「整坨小腸掉出體外」　醫急洗一洗塞回去"
"1576034484-348","https://www.ettoday.net/news/news-list.htm","體育","2019/12/10 18:41","田中賢介知道異國打拼辛苦！主動讓出3號　盼王柏融明年爆發"
"1576034484-161","https://www.ettoday.net/news/news-list.htm","生活","2019/12/11 01:21","身世坎坷超拼命！　外送員憶趣事笑了：很多女生看到我…就只圍浴巾取餐"
"1576034484-540","https://www.ettoday.net/news/news-list.htm","房產雲","2019/12/10 15:26","半夜洗衣！流浪漢捲曲睡　仙女妹「暖心舉動」：外面冷　網驚…害死商家"
"1576034484-442","https://www.ettoday.net/news/news-list.htm","生活","2019/12/10 17:01","小便完沖水！馬桶漂出「灰黑一坨」瞪圓眼　網看圖後悔了：被臭死"
"1576034484-649","https://www.ettoday.net/news/news-list.htm","財經","2019/12/10 13:19","科技業女力！美光女高階主管達13.5%　董事會占25%"
"1576034484-518","https://www.ettoday.net/news/news-list.htm","國際","2019/12/10 15:49","沉迷遊戲被碎唸　17歲少年跑到廚房持刀刺死警察父"
"1576034484-210","https://www.ettoday.net/news/news-list.htm","體育","2019/12/10 22:16","BE HEROES國際高中足球邀請賽　日本、土耳其參戰"
"1576034484-43","https://www.ettoday.net/news/news-list.htm","財經","2019/12/11 10:37","凱基投顧：台股明年高點將逼近10年來高峰　全年維持多頭表現"
"1576034484-723","https://www.ettoday.net/news/news-list.htm","社會","2019/12/10 11:53","釣客闖廢棄工寮小解…視線沿著尿跡「發現白骨」！警：是失蹤3個月的海巡中尉"
"1576034484-248","https://www.ettoday.net/news/news-list.htm","生活","2019/12/10 21:06","入館人數破100萬！「奇幻故宮」南院12/21開展　4大亮點搶先看"
"1576034484-5","https://www.ettoday.net/news/news-list.htm","旅遊","2019/12/11 11:17","星宇航空3航線價格曝光　2月後飛澳門、檳城望萬元有找"
"1576034484-355","https://www.ettoday.net/news/news-list.htm","影劇","2019/12/10 18:32","陳建隆曾甜喊：一輩子不忘老婆！　2個月後離婚陳子玄…公司曝「2歲兒監護權」進度"
"1576034484-25","https://www.ettoday.net/news/news-list.htm","3C家電","2019/12/11 10:54","Google揭曉台灣年度搜尋排行榜　台劇《與惡》居榜首、韓國瑜蟬聯人物榜首"
"1576034484-714","https://www.ettoday.net/news/news-list.htm","旅遊","2019/12/10 12:00","吃得到錦繡龍蝦！台北麻辣鍋升級海鮮食材　還有紅蟳飽滿鮮美"
"1576034484-451","https://www.ettoday.net/news/news-list.htm","生活","2019/12/10 16:49","貴還是要買！安卓轉戰iPhone「用過回不去」　網曝效能有差：i6現在還活跳跳"
"1576034484-114","https://www.ettoday.net/news/news-list.htm","影劇","2019/12/11 08:22","扯髮撞牆「右眼下被揍出大片瘀青」！　名模痛訴家暴過程…「夫家反應」讓她心寒"
"1576034484-106","https://www.ettoday.net/news/news-list.htm","影劇","2019/12/11 08:56","《PD101》第二季遺珠練習生：公開排名沒有意義！　「全都被利用而已」曝參賽真正心情"
"1576034484-126","https://www.ettoday.net/news/news-list.htm","國際","2019/12/11 07:35","一家4口「搭郵輪慶生」遇火山噴發　下落不明！懷特島仍8人失蹤"
"1576034484-386","https://www.ettoday.net/news/news-list.htm","體育","2019/12/10 17:52","在韓國1年收穫多！王維中：嘗試許多球路也學會卡特球"
"1576034484-95","https://www.ettoday.net/news/news-list.htm","體育","2019/12/11 09:16","Didi 1年1400萬美元加盟費城人　與恩師吉拉迪重逢"
"1576034484-11","https://www.ettoday.net/news/news-list.htm","國際","2019/12/11 11:10","比利時9歲神童輟學！　爸和荷蘭大學「掀戰」：直接去美攻讀電子工程學博士"
"1576034484-490","https://www.ettoday.net/news/news-list.htm","社會","2019/12/10 16:08","鹹濕企劃「5分鐘大挑戰」！女直播主性愛片外流　悲憤4天怒告：家人知道也不在乎"
"1576034484-140","https://www.ettoday.net/news/news-list.htm","國際","2019/12/11 06:32","孩子算誰的？36歲男「天生沒蛋」！　雙胞胎兄弟大方送一粒"
"1576034484-401","https://www.ettoday.net/news/news-list.htm","3C家電","2019/12/10 17:39","蘋果時隔28年重返CES！　2020年將與會討論保護消費者隱私議題"
"1576034484-713","https://www.ettoday.net/news/news-list.htm","政治","2019/12/10 12:03","3張圖看蔡英文公開行程　王淺秋轟「拿國家資源去廟拜拜」"
"1576034484-214","https://www.ettoday.net/news/news-list.htm","體育","2019/12/10 22:06","陳奎儒轉念前進奧運　手繪紅包鼓勵弱勢兒童"
"1576034484-48","https://www.ettoday.net/news/news-list.htm","影劇","2019/12/11 10:35","安海瑟薇爆秘產二胎！　甜蜜全家福外洩...美到不科學"
"1576034484-183","https://www.ettoday.net/news/news-list.htm","寵物動物","2019/12/10 23:34","臘腸拒絕在冬天外出尿尿　先伸爪肉身測溫度…下秒回沙發躺好"
"1576034484-550","https://www.ettoday.net/news/news-list.htm","體育","2019/12/10 15:14","ELEVEN SPORTS攻佔捷運站　打卡拍照送球票球衣"
"1576034484-388","https://www.ettoday.net/news/news-list.htm","國際","2019/12/10 17:51","「家人不知她生雙胞胎！」護理師偷抱初生女嬰送給阿姨"
"1576034484-642","https://www.ettoday.net/news/news-list.htm","體育","2019/12/10 13:28","SBL／籃協收回賽事製播權　李一中：盼曝光賽事能見度"
"1576034484-373","https://www.ettoday.net/news/news-list.htm","財經","2019/12/10 18:08","中小企業放款今年目標2700億提前達陣　這3家銀行增加最多"
"1576034484-76","https://www.ettoday.net/news/news-list.htm","旅遊","2019/12/11 10:00","金黃鮭魚飯糰神美味！台中日式早午餐　照燒雞腿焦嫰多汁"
"1576034484-109","https://www.ettoday.net/news/news-list.htm","生活","2019/12/11 08:49","知名女網國手「北醫0風險手術」害半身不遂　院方討300萬費用：撤告打對折"
"1576034484-195","https://www.ettoday.net/news/news-list.htm","軍武","2019/12/10 23:04","潛艦國造登上「小英辣政績圖文展」　網友怒了：用國防文包裝的消夜文！"
"1576034484-592","https://www.ettoday.net/news/news-list.htm","影劇","2019/12/10 14:39","「3年負債200萬！」　館長直播爆：老大要賣我媽媽房子…浪子回頭原因曝"
"1576034484-568","https://www.ettoday.net/news/news-list.htm","影劇","2019/12/10 15:02","《葉問4》還魂李小龍「寸拳打飛老外」　甄子丹：動作設計絕對新穎"
"1576034484-27","https://www.ettoday.net/news/news-list.htm","政治","2019/12/11 10:53","綠黨民調／蔡英文滑落至48.9%仍領先29%　47.1%害怕韓國瑜當選"
"1576034484-353","https://www.ettoday.net/news/news-list.htm","社會","2019/12/10 18:34","快訊／台中龍井住宅火警！1女命危、1男二度燒燙傷...家屬火場外焦急等待"
"1576034484-20","https://www.ettoday.net/news/news-list.htm","生活","2019/12/11 11:00","贈票／浮世繪來台開展　2020盛大登場"
"1576034484-91","https://www.ettoday.net/news/news-list.htm","軍武","2019/12/11 09:26","1243億乘以2艘！英國新世代航母「威爾斯親王號」正式服役　排水6.5萬噸"
"1576034484-597","https://www.ettoday.net/news/news-list.htm","社會","2019/12/10 14:34","台南關廟區民宅火警濃煙狂竄　波及鄰宅幸無人員傷亡"
"1576034484-158","https://www.ettoday.net/news/news-list.htm","大陸","2019/12/11 01:33","1.3億用戶團購電商1年就破產！　瘋狂燒錢補貼「負債69億」"
"1576034484-737","https://www.ettoday.net/news/news-list.htm","國際","2019/12/10 11:39","影／降半旗哀悼！紐西蘭火山爆發5死8失蹤　政府啟動特別簽證"
"1576034484-203","https://www.ettoday.net/news/news-list.htm","社會","2019/12/10 22:33","一家三口陪跑車…爸撞飛目睹妻和1歲幼女燒死！慟喊「老婆小孩還在車上」"
"1576034484-740","https://www.ettoday.net/news/news-list.htm","社會","2019/12/10 11:37","混淆候選人號次！國民黨造謠「蔡賴配投2號」　基進黨怒批無恥按鈴告發"
"1576034484-625","https://www.ettoday.net/news/news-list.htm","政治","2019/12/10 13:54","美麗島40週年　陳其邁嘆：許多人想法還像《返校》方芮欣「困在戒嚴」"
"1576034484-486","https://www.ettoday.net/news/news-list.htm","影劇","2019/12/10 16:15","韓媒爆：BTS準備告公司！　BigHit怒發「成員共同聲明」反嗆：到底什麼意圖？"
"1576034484-14","https://www.ettoday.net/news/news-list.htm","地方","2019/12/11 11:08","長照一條龍！家中老人生病免擔憂　出院到回家服務接軌無死角"
"1576034484-417","https://www.ettoday.net/news/news-list.htm","體育","2019/12/10 17:23","洛夫想到爭冠隊！美媒建議到籃網合體KD、KI　愛神健康受某總管質疑"
"1576034484-110","https://www.ettoday.net/news/news-list.htm","政治","2019/12/11 08:47","MOU讓貨出去了！韓國瑜：高雄前10月農產外銷激增191％"
"1576034484-218","https://www.ettoday.net/news/news-list.htm","體育","2019/12/10 21:58","冬盟／中職被日職白隊打爆　林威助感受到差異"
"1576034484-631","https://www.ettoday.net/news/news-list.htm","政治","2019/12/10 13:41","稱與中共政委會面「沒什麼了不起」　馬英九：跟習近平都見過面了"
"1576034484-324","https://www.ettoday.net/news/news-list.htm","體育","2019/12/10 19:12","高中鋁聯／國中非科班　育民林均宥、王政傑勵志的一戰"
"1576034484-363","https://www.ettoday.net/news/news-list.htm","體育","2019/12/10 18:22","CBA／林書豪3罰絕殺有爭議？對手還有0.6秒　北京10日退休吉喆戰袍"
"1576034484-679","https://www.ettoday.net/news/news-list.htm","消費","2019/12/10 12:40","重磅回歸！麥當勞極選「松露安格斯黑牛堡」回來了　加碼新松露雞腿堡必嚐鮮"
"1576034484-578","https://www.ettoday.net/news/news-list.htm","政治","2019/12/10 14:54","綠委轟陳玉珍、林奕華濫用醫療資源　謝佩芬籲選民下架作秀立委"
"1576034484-175","https://www.ettoday.net/news/news-list.htm","軍武","2019/12/11 00:09","「地表最強輕型坦克」首次外銷！　孟加拉軍購中國研發VT-5坦克"
"1576034484-779","https://www.ettoday.net/news/news-list.htm","政治","2019/12/10 11:01","「蔡賴配投2號」國民黨盜用後刪文　原著者怒了！網友喊告起來"
"1576034484-577","https://www.ettoday.net/news/news-list.htm","財經","2019/12/10 14:55","2020年台股「禍福相倚」　統一證歸納六大選股方向把握獲利關鍵"
"1576034484-643","https://www.ettoday.net/news/news-list.htm","論壇","2019/12/10 13:28","【卡神案】打開天窗說亮話，誰家沒有網軍？"
"1576034484-201","https://www.ettoday.net/news/news-list.htm","大陸","2019/12/10 22:42","美駐華使館緊咬人權　華春瑩：中國人民最有發言權"
"1576034484-521","https://www.ettoday.net/news/news-list.htm","地方","2019/12/10 15:45","警政宣導開麥拉　佳里警邀藝人梁佑南跨刀義演吸睛"
"1576034484-54","https://www.ettoday.net/news/news-list.htm","社會","2019/12/11 10:23","影／驚悚撞擊瞬間曝光！東海女大生闖紅燈　撞上左轉車「噴飛破頭」亡"
"1576034484-582","https://www.ettoday.net/news/news-list.htm","體育","2019/12/10 14:47","海沃德骨折僅休息1個月神速復出　攻14分助隊打爆騎士"
"1576034484-496","https://www.ettoday.net/news/news-list.htm","ET車雲","2019/12/10 16:05","出發探險去！Mini Countryman Deluxe豪華野營版169萬起上市"
"1576034484-185","https://www.ettoday.net/news/news-list.htm","影劇","2019/12/10 23:33","Juice Wrld機場「倒地抽搐」送醫後猝死　警方證實：飛機上搜出70磅大麻"
"1576034484-342","https://www.ettoday.net/news/news-list.htm","財經","2019/12/10 18:47","2019年卓越證券評比頒獎　元富獲最佳數位平台體驗及最佳CSR獎"
"1576034484-433","https://www.ettoday.net/news/news-list.htm","體育","2019/12/10 17:05","江少慶收日、韓合約　旅韓第一人王維中：看他自己"
"1576034484-138","https://www.ettoday.net/news/news-list.htm","社會","2019/12/11 06:34","五股倉庫深夜冒火　內衣、襪子等紡織品遭燒毀"
"1576034484-535","https://www.ettoday.net/news/news-list.htm","影劇","2019/12/10 15:29","151林彥君爆「耶誕禮物慘收垃圾」　打開傻眼：竟是吃剩雞翅骨！"
"1576034484-300","https://www.ettoday.net/news/news-list.htm","影劇","2019/12/10 19:38","謝金燕壓軸跨年被嫌過氣！　每天苦撐練習「身體熬出病」：大家喜歡一切都值得"
"1576034484-283","https://www.ettoday.net/news/news-list.htm","影劇","2019/12/10 20:00","吳卓源發片前衰遭駭客入侵　廁所「撞邪」...嚇到衝收驚"
"1576034484-402","https://www.ettoday.net/news/news-list.htm","財經","2019/12/10 17:39","外資大賣台指期多單8466口　分析師：觀望氣氛濃、等中美協議出爐再操作"
"1576034484-209","https://www.ettoday.net/news/news-list.htm","旅遊","2019/12/10 22:19","強強出擊！「福灣 X APUJAN」3款聯名巧克力限量開賣　私心推薦必吃款先筆記"
"1576034484-302","https://www.ettoday.net/news/news-list.htm","體育","2019/12/10 19:36","KD加持美國精品耳機　Master ＆ Dynamic推質感爆棚新色"
"1576034484-728","https://www.ettoday.net/news/news-list.htm","國際","2019/12/10 11:48","人權問題擺一邊！美國態度轉彎　要安理會商討「北韓升高挑釁可能性」"
"1576034484-450","https://www.ettoday.net/news/news-list.htm","健康","2019/12/10 16:50","久坐救星！每天一瓶蕃茄汁醫師遠離我　100%天然鮮甜讓網友激推：「想大喝特喝」"
"1576034484-396","https://www.ettoday.net/news/news-list.htm","生活","2019/12/10 17:43","估一年3萬人死於空汙！環團批PM2.5標準太寬　環保署：標準與日本一致"
"1576034484-320","https://www.ettoday.net/news/news-list.htm","時尚","2019/12/10 16:02","「穿襪睡覺」保暖又可治失眠　2重點要注意不然更慘"
"1576034484-511","https://www.ettoday.net/news/news-list.htm","地方","2019/12/10 15:53","「經濟創能」善用財政推動產業升級　台東縣政府宣佈釋出近萬坪土地"
"1576034484-774","https://www.ettoday.net/news/news-list.htm","生活","2019/12/10 11:06","【風電危國安1】台電掩護包商用陸貨　示範風場恐成賣台基地"
"1576034484-337","https://www.ettoday.net/news/news-list.htm","健康","2019/12/10 18:53","獨／高中男下課溜3C店待3小時「試用手機」　醫生曝驚人真相⋯無藥可醫"
"1576034484-308","https://www.ettoday.net/news/news-list.htm","體育","2019/12/10 19:23","回頭看「過去很幸福」　王星皓2019創多項紀錄：有驚喜有遺憾"
"1576034484-37","https://www.ettoday.net/news/news-list.htm","寵物動物","2019/12/11 10:46","中寮石虎躲農舍萌臉直盯！　農民驚喜通報：第一眼以為是貓"
"1576034484-77","https://www.ettoday.net/news/news-list.htm","消費","2019/12/11 10:00","用買菜錢入手精美珠寶　市價萬元「冰種翡翠觀音」百元即可擁有"
"1576034484-698","https://www.ettoday.net/news/news-list.htm","社會","2019/12/10 12:17","新竹虐貓閻王遭私刑！畫面曝光　纏厚重紗布現身：感受痛苦"
"1576034484-653","https://www.ettoday.net/news/news-list.htm","生活","2019/12/10 13:09","抓到了！北都有線電視少報4萬戶　實際達9萬7856台北市最大"
"1576034484-340","https://www.ettoday.net/news/news-list.htm","政治","2019/12/10 18:49","國防部寒假戰鬥營報名人數爆滿！錄取名單開放網路查詢"
"1576034484-152","https://www.ettoday.net/news/news-list.htm","國際","2019/12/11 02:51","正露丸氣味「苦怨纏人」！消費者悲憤求助　官方神回應被2萬人讚爆"
"1576034484-473","https://www.ettoday.net/news/news-list.htm","政治","2019/12/10 16:25","斷言韓國瑜恐輸200萬　黃暐瀚：柯文哲58萬票動向是關鍵"
"1576034484-645","https://www.ettoday.net/news/news-list.htm","政治","2019/12/10 13:23","合成韓國瑜不雅照原因…黃征輝「想幫打預防針」：怕換臉軟體誣陷人！"
"1576034484-119","https://www.ettoday.net/news/news-list.htm","國際","2019/12/11 08:02","土耳其和利比亞共劃「海上邊界」　艾爾段激怒希臘：探勘活動要經過我點頭"
"1576034484-554","https://www.ettoday.net/news/news-list.htm","大陸","2019/12/10 15:12","在海底撈過生日＝公開處刑！　網友怕爆：這才知道什麼叫壽星的卑微"
"1576034484-127","https://www.ettoday.net/news/news-list.htm","財經","2019/12/11 07:30","廣達、緯創11月營收增溫　和碩熄火"
"1576034484-493","https://www.ettoday.net/news/news-list.htm","政治","2019/12/10 16:06","韓競辦「總統大選狼人殺」！韓國瑜變「預言家」蔡英文成「女巫」"
"1576034484-103","https://www.ettoday.net/news/news-list.htm","政治","2019/12/11 09:01","段宜康斷3肋骨自嘲未被安排重症區　網友：一定是黃昭順沒推你"
"1576034484-742","https://www.ettoday.net/news/news-list.htm","國際","2019/12/10 11:35","美墨加協議又進展一步！　墨西哥「有條件」接受美對鋼鐵要求"
"1576034484-438","https://www.ettoday.net/news/news-list.htm","影劇","2019/12/10 17:03","威廉穩交卓君澤2年「有帶回家了！」　羞曝相識過程：結婚是追求目標"
"1576034484-522","https://www.ettoday.net/news/news-list.htm","社會","2019/12/10 15:45","內輪差惹禍！　高雄鳳山砂石車右轉「9旬不老騎士」受傷倒地"
"1576034484-204","https://www.ettoday.net/news/news-list.htm","國際","2019/12/10 22:30","日前防衛廳長官玉澤德一郎「住家旁遭槍擊」　高中同學帶槍投案！"
"1576034484-487","https://www.ettoday.net/news/news-list.htm","體育","2019/12/10 16:15","玫瑰0.3秒感動絕殺　羅斯：我生來就要幹這事"
"1576034484-395","https://www.ettoday.net/news/news-list.htm","房產雲","2019/12/10 17:44","嚐惡果！貴婦奈奈一家被通緝　大安區億元店面遭法拍"
"1576034484-455","https://www.ettoday.net/news/news-list.htm","旅遊","2019/12/10 16:46","浪漫光雕在新北！「百顆星星聖誕門、巨蛋雪屋」展至1/20"
"1576034484-98","https://www.ettoday.net/news/news-list.htm","社會","2019/12/11 09:14","神鬼夫婦「買私小董事」發大財！花4億賺9億落跑　害慘董座被追債"
"1576034484-22","https://www.ettoday.net/news/news-list.htm","社會","2019/12/11 10:58","首屆平冤影展　17個真實故事「如果沒有如果」人生可以翻轉"
"1576034484-572","https://www.ettoday.net/news/news-list.htm","旅遊","2019/12/10 15:00","老饕必點紅通通水煮魚！高雄創意四川料理　還有酥香銀絲卷"
"1576034484-66","https://www.ettoday.net/news/news-list.htm","大陸","2019/12/11 10:12","清潔工慘遭黑衣人飛磚擊頭死亡！港警「懸紅311萬元」緝兇"
"1576034484-440","https://www.ettoday.net/news/news-list.htm","大陸","2019/12/10 17:03","《禁蒙面法》正式失效！　香港上訴庭拒絕暫緩高院裁決...港警不能以此執法"
"1576034484-573","https://www.ettoday.net/news/news-list.htm","政治","2019/12/10 14:58","限量2000組　陳其邁賣萌開箱「毛孩同行組」　網友：「邁邁不要搶！」"
"1576034484-36","https://www.ettoday.net/news/news-list.htm","寵物動物","2019/12/11 10:46","命大！3個月愛貓鑽洗衣機「狂攪20分鐘」...媽CPR救回牠"
"1576034484-687","https://www.ettoday.net/news/news-list.htm","生活","2019/12/10 12:30","半夜衝宵夜！小老婆「滿臉冰裂紋」崩潰　過來人曝真相...駕駛淚：學到了"
"1576034484-777","https://www.ettoday.net/news/news-list.htm","政治","2019/12/10 11:05","快訊／養網軍變「四軍統帥」？　蔡英文大嘆：抹黑造謠都來自對手陣營"
"1576034484-26","https://www.ettoday.net/news/news-list.htm","政治","2019/12/11 10:53","蔡壁如爆參選2024　柯文哲：該做的準備還是有在做"
"1576034484-463","https://www.ettoday.net/news/news-list.htm","大陸","2019/12/10 16:38","林鄭月娥14日赴京述職！　不滿政治人物到海外「唱衰」香港"
"1576034484-381","https://www.ettoday.net/news/news-list.htm","體育","2019/12/10 17:56","CBA／陳盈駿當選11月最佳新銳球員　再戰豪哥盼好表現"
